year,query,text,emotion
2021,COVID-19 and School,"I’m literally having a panic attack thinking about going back. My grades suck ass, and my parents don’t want me to fail, so later this month (probably next week) I’m going in person so I can pass this year. This sucks so bad. Why can’t students have a year off? 12 years is enough already, but especially why during a pandemic?",sadness
2021,COVID-19 and School,me class of 2020 complaining about no graduation and 8th graders mad they didnt get their pizza party lol,ambiguous
2021,COVID-19 and School,"I swear if I graduate with the pandemic still happening or it’s gonna be virtually, I will be very pissed off 😤",ambiguous
2021,COVID-19 and School,I have been teaching Traditional and Virtual kids simultaneously since August while other districts in my state have stayed online only for most of if not ALL year. It’s a complete mess.,sadness
2021,COVID-19 and School,"The people who really hate online learning is parents. Let's be real here, the only reason they want to open schools again is to bring back the baby sitting service that most parents see schools as. They don't care about their education.",sadness
2021,COVID-19 and School,Why open now? Summer break is almost here.,sadness
2021,COVID-19 and School,It's good for the weebs because they can finally show off their anime face masks to other students. Though good thing I won't be able to see that,joy
2021,COVID-19 and School,Hopefully we have the option to attend or stay in online school,sadness
2021,COVID-19 and School,The like and dislike ration right now is almost balanced-,fear
2021,COVID-19 and School,Curious about how almost every COVID-related video I see has such a divisive like to dislike ratio.,sadness
2021,COVID-19 and School,"I’m in a open school and gotta be honest, no one follows 6 feet and like 10 kid have gotten covid, but we’re still there",ambiguous
2021,COVID-19 and School,It would be nice if half of the people at my school would wear their masks correctly.,joy
2021,COVID-19 and School,Damn I’m really only about to miss most of my high school experience. I really went through the hell that was middle school just to get screwed. Smh,sadness
2021,COVID-19 and School,Bruh our school got shut down for 1 month last year and it’s been open every since,sadness
2021,COVID-19 and School,Right before California went into lockdown my college professor said it was okay if we didn't want to come to class in person due to the health risk. I wonder if in France some parents are having anxiety about not having the option to choose between virtual and in-person since their children are taking such a big risk.,sadness
2021,COVID-19 and School,"its so hard for young kids to learn online, but the risks of going in class are too high. I have 2 nieces, both in kindergarten. One is doing fine, learning things on pace and understanding most things, but the other one is struggling a lot. She's naturally rowdy and doesn't listen much, pair this with teachers who aren't with accustomed to teaching online and she rarely learns anything. Her parents are at work all day long and her grandparents don't speak english. The only time she ever actually learns something is when I drive over to help, but I am busy most of the time as well. Covid has really messed up the way kids learn and I feel that there should be things set in place to not penalize kids who aren't doing the best.",joy
2021,COVID-19 and School,havent been to in-person school in damn near a year,anger
2021,COVID-19 and School,"As someone who is a student (Highschool specifically) tbh I really wish we could be fully in school all the time. I feel as though I haven't learned anything so far this year. My core classes have been cut in half and we now only have them for half of the year for each one. This is causing us to have to speedrun an entire year's worth of the subject in only half the time. We barely spend time on a single part of a subject and me and some of my friends all agree we haven't been able to retain any knowledge. I almost failed two classes I am normally great at because of the sheer speed we go over things, and I am in CP classes which are the lowest level classes at my school where we are supposed to go over things slower than say an honors class. The school system where I am is trying its best but what they have done to our schedule hasn't (as far as I know) helped any student or teacher very much. Even on the one or two days, we get to go to school in a week, we are only there for the length of a half-day. In which while it does give us time with our teachers, it doesn't really work fairly with the people who must remain home and do the class over remote. The teachers have to try and teach both people from home and the ones at school and it is giving them a hard time to try and teach this way. Some classes at my school don't even work well with the system and the people at home end up on their own until the 30 minute afternoon time they have with the teacher. I understand that this is how things must be, but it's really screwing over teachers and students alike. I just hope this pandemic will be over soon so I can go back to my normal classes and feel as though I have actually learned something.",sadness
2021,COVID-19 and School,bruh arizona dont give a f we are in school for months,sadness
2021,COVID-19 and School,"Schools should not be opening. Health is much more important than education and you cannot trust us kids to take this seriously. Not every student will do their part in wearing a mask and that will affect everyone, especially older teachers.",joy
2021,COVID-19 and School,"All schools in Algeria were opened since november 4th ,though the current situation is getting worse in our country they're risking pupils ' lives, i'm a senior and it's my last year of highschool so it sucks we have finals exams at the end of this year😭😭😭💔💔",sadness
2021,COVID-19 and School,"Been open here fully since October. Been rough, definitely. Keep getting told it doesn't spread in schools, whatever that means.",sadness
2021,COVID-19 and School,Their telling us to stayed six feet away but their trying to reopen the school for kids...,disgust
2021,COVID-19 and School,"It's frustrating when newscasters compare the US with other countries when it comes to COVID.  The number of cases, hospitalization, deaths, and community transmission rates are much higher in the US.",sadness
2021,COVID-19 and School,My cousin lives in Utah and her daughter goes to school 4 days a week Friday is online schooling,sadness
2021,COVID-19 and School,"High schoolers: hey bro wanna see a trick

Other guy: sure man

First guy: COUGH COUGH COUGH COUGH

First guy again: look ma no mask!",joy
2021,COVID-19 and School,My son’s high school never has hand soap or towel  paper in the restrooms and this was before the pandemic . So how are they going to keep the students safe ? Also you know damn well many of the students are not going to wear their mask properly when they are walking in the hallways . They should give you the choice to finish this school year at home virtual if you want too.,joy
2021,COVID-19 and School,"*1.2k likes and 1.2k dislikes*
Perfectly balanced, as all things should be...",joy
2021,COVID-19 and School,"regardless of the cases in my county going up every day, my district wants to have everyone back in school by this april....",sadness
2021,COVID-19 and School,Honestly it will be very sad and scary if they force a Covid 19 Vaccine amongst all kids to enter school just like we have the same requirements with other vaccines,sadness
2021,COVID-19 and School,"I feel sorry for the kids right now. Overcrowded online schools. No real socialization. These people are going to grow up sheltered, screwed up, and lacking a proper education.",sadness
2021,COVID-19 and School,My parents got covid from my brother and he got it from kids at school :(,sadness
2021,COVID-19 and School,Missed a billion days.... she needs to go back to school and learn to count,sadness
